sale_id;purchase_id;product_id;sale_total_BRL;total_cost_BRL;gross_profit_BRL
5136;722;79;439876.6;463077.16000000003;-23200.560000000056
4311;662;20;117167.3;128447.16;-11279.86
3304;879;77;89409.0;89420.1;-11.10000000000582
3249;900;14;214866.0;214890.77999999997;-24.779999999969732
1939;801;12;20718.55;21811.92;-1093.369999999999
1924;784;113;8790.0;8277.32;512.6800000000003
1629;685;49;26528.0;27134.28;-606.2799999999988
1626;886;35;110055.0;110068.2;-13.19999999999709
607;986;32;12502.0;12554.98;-52.97999999999956
373;844;145;26099.0;26102.159999999996;-3.1599999999962165
2742;724;13;46483.0;46487.520000000004;-4.5200000000040745
6184;956;11;137681.6;144069.76;-6388.1600000000035
7310;549;137;28945.55;30472.649999999998;-1527.0999999999985
7144;951;38;150828.65;158786.46;-7957.809999999998
7036;956;11;275362.25;288139.52;-12777.270000000019
6331;981;28;27091.15;28520.66;-1429.5099999999984
5165;816;128;69761.0;69768.3;-7.30000000000291
9072;964;112;30533.0;30536.940000000002;-3.9400000000023283
4958;926;130;35432.15;37301.22;-1869.0699999999997
3813;900;14;393922.0;393966.43;-44.429999999993015
2914;980;148;13639.15;14358.39;-719.2399999999998
1548;967;1;66245.0;66252.94;-7.940000000002328
439;967;1;66245.0;66252.94;-7.940000000002328
336;769;29;485587.75;511209.72000000003;-25621.97000000003
5158;892;62;306666.0;297064.23;9601.770000000019
9577;823;93;1431797.25;1507329.75;-75532.5
8860;961;31;86558.3;91125.43;-4567.12999999999
8814;844;145;24794.05;26102.159999999996;-1308.109999999997
8702;775;144;8857.0;8030.08;826.9200000000001
8680;674;100;596220.95;627672.8999999999;-31451.949999999953
7483;769;29;208108.9;219089.88;-10980.98000000001
7480;974;122;10051.0;10520.88;-469.8799999999992
7274;751;123;30548.0;31055.97;-507.97000000000116
8083;858;27;247672.0;238947.90000000002;8724.099999999977
6249;855;95;279232.0;279263.12;-31.119999999995343
5444;825;22;39453.0;39457.43;-4.430000000000291
4713;991;16;370574.1;390126.36;-19552.26000000001
4512;989;60;516567.25;543822.5;-27255.25
1612;874;61;308205.0;308240.79;-35.789999999979045
834;783;9;238233.0;238261.56;-28.55999999999767
323;870;106;29159.3;33978.28;-4818.98
102;800;67;733495.95;772191.72;-38695.77000000002
7184;812;64;111506.0;111517.84;-11.839999999996508
8975;982;85;513096.9;540167.74;-27070.839999999967
8124;939;71;1607649.85;1692477.4100000001;-84827.56000000006
7372;904;119;3256.0;3395.15;-139.1500000000001
7092;894;48;191573.0;201765.46;-10192.459999999992
5525;882;17;210582.0;219977.7;-9395.700000000012
6033;936;78;231346.85;243553.58;-12206.729999999981
4698;769;29;34684.5;36514.98;-1830.4800000000032
2432;685;49;163813.25;176372.82;-12559.570000000007
7040;825;22;224881.15;236744.58000000002;-11863.430000000022
4800;882;17;84233.0;87991.08;-3758.0800000000017
7260;964;112;4362.0;4362.42;-0.42000000000007276
6113;898;45;94085.15;99048.3;-4963.150000000009
5711;662;20;185001.0;192670.74;-7669.739999999991
2647;914;69;516021.0;543246.72;-27225.719999999972
3672;681;54;1823022.0;1756403.7;66618.30000000005
1604;778;55;439949.0;440004.72;-55.71999999997206
844;982;85;347208.0;347250.69000000006;-42.690000000060536
210;1001;18;302925.55;312563.76;-9638.210000000021
35;886;35;110055.0;110068.2;-13.19999999999709
1954;964;112;26171.0;26174.52;-3.5200000000004366
9463;995;41;60420.0;57050.46;3369.540000000001
9716;607;82;245261.5;258038.25;-12776.75
8987;696;63;1063677.95;1119794.08;-56116.13000000012
8716;952;142;11570.0;11571.279999999999;-1.2799999999988358
7428;549;137;28945.55;30472.649999999998;-1527.0999999999985
7302;808;75;404689.55;427880.95999999996;-23191.409999999974
7250;939;71;1041392.0;1041524.56;-132.56000000005588
6664;662;20;339168.0;353229.69;-14061.690000000002
8026;939;71;123665.3;130190.57;-6525.270000000004
5553;836;103;7157.0;7157.52;-0.5200000000004366
4363;998;40;161697.6;170229.24;-8531.639999999985
3531;855;95;139616.0;139631.56;-15.559999999997672
2074;696;63;1259619.0;1259768.34;-149.34000000008382
2019;816;128;8835.95;9302.44;-466.4899999999998
1944;948;5;213021.0;213046.74;-25.739999999990687
399;889;124;37699.0;37703.7;-4.69999999999709
6553;764;116;25755.0;25758.4;-3.400000000001455
9054;816;128;13254.4;13953.66;-699.2600000000002
3399;652;140;44668.05;50034.899999999994;-5366.849999999991
2257;817;111;59993.0;59999.94;-6.940000000002328
1642;949;46;34886.0;34890.73;-4.730000000003201
1115;789;42;65921.0;65929.81999999999;-8.819999999992433
1140;920;138;55634.85;58569.840000000004;-2934.9900000000052
1061;607;82;735785.45;774114.75;-38329.30000000005
592;992;133;7192.45;7513.08;-320.6300000000001
1337;825;22;591793.0;591861.45;-68.44999999995343
7061;985;25;60632.0;60639.75;-7.75
6735;685;49;79586.0;81402.84;-1816.8399999999965
9918;998;40;26949.6;28371.54;-1421.9400000000023
7408;1002;124;52779.0;46200.98;6578.019999999997
6454;762;26;51850.0;51855.63;-5.629999999997381
8624;1001;18;302925.55;312563.76;-9638.210000000021
8739;589;33;44659.5;49197.82;-4538.32
8890;589;33;31900.05;35141.3;-3241.2500000000036
8925;458;47;91844.0;94253.85;-2409.850000000006
8002;970;37;46114.9;48547.36;-2432.459999999999
6325;917;2;111985.0;111998.88;-13.880000000004657
4615;958;91;1348860.0;1349026.5;-166.5
5877;929;96;603808.6;635667.39;-31858.790000000037
5788;987;115;9468.65;9968.400000000001;-499.7500000000018
4308;816;128;41856.0;41860.98;-4.980000000003201
4057;933;88;435028.0;405596.88;29431.119999999995
3170;984;4;3382.0;3382.28;-0.2800000000002001
3100;870;106;48234.0;53394.44;-5160.440000000002
3054;975;65;332250.0;331862.83;387.1699999999837
1446;825;22;562203.35;591861.45;-29658.099999999977
1428;738;43;140387.0;140402.4;-15.39999999999418
5986;789;42;79705.0;83910.68;-4205.679999999993
9895;972;135;16445.0;16047.4;397.60000000000036
6569;985;25;149761.8;157663.35;-7901.5500000000175
6335;907;87;668599.0;689172.2;-20573.199999999953
5694;861;7;185428.6;195209.59999999998;-9780.99999999997
5192;681;54;1579953.0;1522216.54;57736.45999999996
4722;898;45;94085.15;99048.3;-4963.150000000009
5855;942;50;53561.0;56387.1;-2826.0999999999985
3516;948;5;202369.95;213046.74;-10676.789999999979
3047;784;113;62627.8;62079.899999999994;547.9000000000087
2780;963;98;634889.0;634965.28;-76.28000000002794
2460;802;3;111448.3;117328.25;-5879.949999999997
1754;771;146;3968.0;3675.6;292.4000000000001
4335;952;142;9091.0;9091.72;-0.7199999999993452
5974;914;69;473019.25;497976.16;-24956.909999999974
4009;1000;150;21394.0;21396.05;-2.0499999999992724
3757;874;61;392261.0;392306.45999999996;-45.45999999996275
2543;764;116;20604.0;20606.72;-2.720000000001164
2744;873;73;1768025.05;1861293.98;-93268.92999999993
1353;981;28;171103.0;171123.96;-20.95999999999185
1066;975;65;357808.0;357390.74;417.2600000000093
564;602;139;15674.0;15675.0;-1.0
2368;811;58;206766.55;217669.28;-10902.73000000001
7149;778;55;439949.0;440004.72;-55.71999999997206
8922;929;96;776829.0;776926.81;-97.81000000005588
8460;870;106;21924.0;24270.2;-2346.2000000000007
8405;873;73;572640.0;572705.84;-65.8399999999674
8056;981;28;99810.0;99822.31;-12.309999999997672
7705;902;94;77426.9;81511.26;-4084.3600000000006
9035;951;38;75413.85;79393.23;-3979.37999999999
6318;724;13;15494.0;15495.84;-1.8400000000001455
4847;953;15;238543.1;233825.58;4717.520000000019
5478;887;114;5315.25;5595.66;-280.40999999999985
4073;589;33;13432.0;14056.52;-624.5200000000004
3393;994;51;792363.65;748173.79;44189.859999999986
2095;998;40;188648.15;198600.78;-9952.630000000005
1513;958;91;1281417.0;1349026.5;-67609.5
818;599;126;7629.45;8032.08;-402.6300000000001
6123;860;92;506468.75;533184.96;-26716.209999999963
9864;939;71;1236653.95;1301905.7000000002;-65251.75000000023
9668;959;59;958828.0;958945.68;-117.68000000005122
9627;620;132;20319.0;21484.059999999998;-1165.0599999999977
8420;940;53;590425.0;590500.02;-75.02000000001863
8232;855;95;132635.2;139631.56;-6996.359999999986
8036;994;51;513272.0;460414.64;52857.359999999986
6348;894;48;13999.2;15520.42;-1521.2199999999993
6343;906;120;34369.0;35427.15;-1058.1500000000015
6060;595;39;177797.0;177815.94;-18.94000000000233
5364;808;75;217910.05;230397.44;-12487.390000000014
4856;784;113;29226.75;28970.62;256.130000000001
4274;974;122;19837.0;19726.649999999998;110.35000000000218
3986;742;44;151296.0;151312.0;-16.0
3464;969;141;52600.0;52605.850000000006;-5.850000000005821
2086;940;53;203965.0;214727.28;-10762.279999999999
1682;812;64;334517.0;334553.52;-36.52000000001863
400;974;122;15870.0;15781.32;88.68000000000029
5450;982;85;183249.3;192917.05000000002;-9667.75000000003
5175;784;113;8350.5;8277.32;73.18000000000029
5627;783;9;264041.1;277971.82;-13930.72000000003
5803;921;127;4648.0;4428.33;219.67000000000007
4915;984;4;16909.0;16911.4;-2.400000000001455
6539;674;100;523001.0;523060.75;-59.75
8595;637;6;67374.95;68995.38;-1620.4300000000076
9259;920;138;39738.5;41835.600000000006;-2097.100000000006
6064;458;47;87251.8;94253.85;-7002.050000000003
4089;933;88;459196.75;450663.2;8533.549999999988
2371;775;144;14724.05;14052.64;671.4099999999999
3178;738;43;266736.25;280804.8;-14068.549999999988
2181;863;56;85978.0;85987.26;-9.259999999994761
1988;970;37;23057.45;24273.68;-1216.2299999999996
1949;764;116;26914.45;28334.24;-1419.7900000000009
1669;986;32;130650.65;138104.78;-7454.130000000005
1173;908;105;2476.0;2476.56;-0.5599999999999454
1088;884;34;14753.0;15967.349999999999;-1214.3499999999985
5;862;57;451403.9;475207.32;-23803.419999999984
7573;950;19;49297.0;49302.06;-5.059999999997672
8094;850;80;1033791.0;1033887.6;-96.59999999997672
8505;742;44;118875.0;118888.0;-13.0
9934;458;47;81434.95;87970.26000000001;-6535.310000000012
9633;802;3;18048.0;18050.5;-2.5
9687;669;66;62858.0;63770.299999999996;-912.2999999999956
6658;973;84;390815.0;381364.74;9450.26000000001
8744;911;74;432793.0;429918.5;2874.5
6630;696;63;1819450.0;1819665.3800000001;-215.38000000012107
5201;905;30;428896.5;465361.95999999996;-36465.45999999996
4628;823;93;572718.9;602931.8999999999;-30212.999999999884
3988;958;91;2023290.0;2023539.75;-249.75
2149;950;19;15610.4;16434.02;-823.6200000000008
2022;696;63;1119661.0;1119794.08;-133.0800000000745
943;1001;18;159435.0;156281.88;3153.1199999999953
747;774;76;1778379.0;1590252.72;188126.28000000003
527;940;53;53675.0;53681.82;-6.819999999999709
98;952;142;1570.35;1653.04;-82.69000000000005
6109;801;12;38167.0;38170.86;-3.860000000000582
3064;685;49;63004.95;67835.7;-4830.75
8202;751;123;24994.0;25409.43;-415.4300000000003
5563;887;114;8352.4;8793.18;-440.78000000000065
5286;921;127;13246.8;13284.99;-38.19000000000051
5015;992;133;28391.0;28174.05;216.95000000000073
3668;764;116;38633.0;38637.600000000006;-4.600000000005821
2692;999;90;450854.8;474641.88;-23787.080000000016
1781;949;46;23673.05;24921.95;-1248.9000000000015
1741;905;30;386974.0;398881.68;-11907.679999999993
1890;958;91;1753518.0;1753734.45;-216.44999999995343
1314;861;7;273263.0;273293.44;-30.44000000000233
585;637;6;157208.85;160989.22;-3780.3699999999953
563;1000;150;14811.0;14812.65;-1.6499999999996362
121;620;132;20319.0;21484.059999999998;-1165.0599999999977
9284;783;9;264041.1;277971.82;-13930.72000000003
8971;914;69;588445.0;588517.28;-72.28000000002794
8029;911;74;692468.0;687869.6;4598.400000000023
7955;905;30;61271.2;66480.28;-5209.080000000002
6804;802;3;36097.0;36101.0;-4.0
9384;1003;1;496838.0;431389.8;65448.20000000001
5210;778;55;522439.2;550005.8999999999;-27566.699999999895
4933;994;51;731412.6;690621.96;40790.640000000014
3407;997;129;12411.75;13066.44;-654.6900000000005
524;863;56;285874.95;300955.41;-15080.459999999963
6288;1001;18;159435.0;156281.88;3153.1199999999953
9504;863;56;81679.1;85987.26;-4308.159999999989
8684;906;120;40618.0;41868.450000000004;-1250.4500000000044
4736;950;19;62442.55;65736.08;-3293.529999999999
9797;953;15;318057.15;311767.44;6289.710000000021
3763;964;112;10905.0;10906.05;-1.0499999999992724
3029;589;33;6380.2;7028.26;-648.0600000000004
3984;808;75;93389.75;98741.76;-5352.009999999995
154;549;137;32162.25;33858.5;-1696.25
320;898;45;75268.5;79238.64;-3970.1399999999994
877;817;111;61064.1;64285.65;-3221.550000000003
1263;722;79;264587.0;264615.52;-28.520000000018626
2488;320;72;398659.0;506501.24;-107842.23999999999
6112;860;92;759702.65;799777.4400000001;-40074.79000000004
7390;989;60;543755.0;543822.5;-67.5
8272;918;143;21072.9;22184.899999999998;-1111.9999999999964
9104;836;103;17892.0;17893.800000000003;-1.8000000000029104
8523;652;140;8933.8;10006.98;-1073.1800000000003
9082;832;70;274843.0;274896.56;-53.55999999999767
7949;986;32;154405.4;163214.74;-8809.339999999997
7595;784;113;35160.0;33109.28;2050.720000000001
9263;844;145;30449.0;30452.519999999997;-3.5199999999967986
6841;907;87;468019.0;482420.54000000004;-14401.540000000037
2614;884;34;37373.0;42579.6;-5206.5999999999985
5138;749;81;1624575.05;1722368.0599999998;-97793.00999999978
5029;1004;110;34937.0;30893.66;4043.34
1195;965;8;56819.5;62432.28;-5612.779999999999
3021;595;39;355594.0;355631.88;-37.88000000000466
6106;886;35;104552.25;110068.2;-5515.949999999997
1687;823;93;1145437.8;1205863.7999999998;-60425.99999999977
8089;940;53;152973.75;161045.46;-8071.709999999992
7169;894;48;103154.0;108642.94;-5488.940000000002
6245;898;45;99037.0;99048.3;-11.30000000000291
4768;863;56;163357.25;171974.52;-8617.26999999999
4327;801;12;18128.85;19085.43;-956.5800000000017
4220;922;97;771409.5;773614.08;-2204.579999999958
9036;832;70;480976.0;481068.98;-92.97999999998137
1541;1000;150;9874.0;9875.099999999999;-1.0999999999985448
1216;965;8;34889.0;36418.829999999994;-1529.8299999999945
494;949;46;9968.0;9968.78;-0.7800000000006548
451;681;54;1500955.35;1522216.54;-21261.189999999944
305;951;38;317534.0;317572.92;-38.9199999999837
3769;958;91;128141.7;134902.65;-6760.949999999997
9914;911;74;246692.2;257951.09999999998;-11258.899999999965
9543;934;131;14454.0;14413.949999999999;40.05000000000109
9086;898;45;138652.0;138667.62;-15.619999999995343
7725;911;74;1151229.0;1203771.8;-52542.80000000005
6186;811;58;1240600.25;1306015.68;-65415.429999999935
6162;904;119;29302.0;30556.350000000002;-1254.3500000000022
5483;800;67;733495.95;772191.72;-38695.77000000002
4050;897;125;38783.75;40829.76;-2046.010000000002
4022;1006;1;231858.0;231885.43;-27.429999999993015
2506;952;142;5785.0;5785.639999999999;-0.6399999999994179
2266;644;99;1501733.0;1609151.18;-107418.17999999993
749;832;70;480976.0;481068.98;-92.97999999998137
4085;870;106;57003.0;63102.52;-6099.519999999997
5292;1004;110;21337.0;19860.21;1476.7900000000009
7248;985;25;34560.05;36383.850000000006;-1823.800000000003
7749;873;73;429480.0;429529.38;-49.38000000000466
6939;836;103;5368.0;5368.14;-0.14000000000032742
6777;674;100;1569004.0;1569182.25;-178.25
4801;812;64;1003550.0;1003660.5599999999;-110.55999999993946
2389;844;145;4132.5;4350.36;-217.85999999999967
4196;700;86;799622.6;841804.2000000001;-42181.60000000009
3524;933;88;580038.0;540795.84;39242.16000000003
3263;811;58;870597.0;870677.12;-80.11999999999534
2453;949;46;61549.55;64797.07000000001;-3247.520000000004
1495;905;30;30635.6;33240.14;-2604.540000000001
4285;904;119;40209.7;44136.950000000004;-3927.2500000000073
9873;911;74;865586.0;859837.0;5749.0
9780;987;115;3945.35;4153.5;-208.1500000000001
8666;742;44;153997.85;162120.0;-8122.149999999994
8363;894;48;191573.0;201765.46;-10192.459999999992
7052;933;88;290019.0;270397.92;19621.080000000016
6393;959;59;435831.0;435884.4;-53.40000000002328
4907;823;93;1431797.25;1507329.75;-75532.5
4902;855;95;69808.0;69815.78;-7.779999999998836
4669;995;41;137800.0;123609.33;14190.669999999998
3246;906;120;41555.85;45089.1;-3533.25
2993;959;59;993694.3;1046122.56;-52428.26000000001
2406;817;111;8141.5;8571.42;-429.9200000000001
1703;983;10;121725.4;128147.84;-6422.440000000002
1043;906;120;20777.45;22544.55;-1767.0999999999985
4776;904;119;6186.4;6790.3;-603.9000000000005
3805;854;89;157356.0;157373.88;-17.880000000004657
9089;964;112;21810.0;21812.1;-2.099999999998545
9192;774;76;1971036.25;1855294.8399999999;115741.41000000015
8868;898;45;79230.0;79238.64;-8.639999999999418
8834;983;10;96099.0;96110.88;-11.880000000004657
6700;953;15;251098.0;233825.58;17272.420000000013
3539;879;77;552102.95;581230.65;-29127.70000000007
8954;681;54;808206.8;819655.06;-11448.26000000001
3352;897;125;19391.4;20414.88;-1023.4799999999996
3318;858;27;82557.0;79649.3;2907.699999999997
2732;968;136;14998.6;15789.76;-791.1599999999999
984;789;42;47943.0;47948.96;-5.959999999999127
933;979;108;34960.95;36805.89;-1844.9400000000023
370;858;27;148603.0;143368.74;5234.260000000009
3383;845;23;78250.0;78259.37;-9.369999999995343
5027;789;42;89893.0;89904.3;-11.30000000000291
8514;320;72;757451.15;1013002.48;-255551.32999999996
7727;950;19;187328.6;197208.24;-9879.639999999985
6341;882;17;93357.45;102656.26000000001;-9298.810000000012
5567;589;33;44659.5;49197.82;-4538.32
4974;982;85;385787.0;385834.10000000003;-47.100000000034925
1916;991;16;256551.3;270087.48;-13536.179999999993
3125;996;121;40637.0;36452.13;4184.870000000003
821;836;103;19681.0;19683.18;-2.180000000000291
2064;662;20;215834.0;224782.53;-8948.529999999999
4062;972;135;21871.85;22466.36;-594.510000000002
2685;589;33;100737.0;105423.90000000001;-4686.900000000009
2527;952;142;5785.0;5785.639999999999;-0.6399999999994179
7690;920;138;11921.55;12550.68;-629.130000000001
275;800;67;514734.0;514794.48;-60.47999999998137
802;964;112;8724.0;8724.84;-0.8400000000001455
3169;784;113;35160.0;33109.28;2050.720000000001
3422;952;142;4132.0;4132.6;-0.6000000000003638
4986;827;147;11514.0;12121.64;-607.6399999999994
7285;905;30;225735.0;232680.97999999998;-6945.979999999981
7294;652;140;47019.0;50034.899999999994;-3015.899999999994
9264;644;99;713323.65;804575.59;-91251.93999999994
9779;926;130;23621.75;24867.48;-1245.7299999999996
6414;769;29;208108.9;219089.88;-10980.98000000001
7787;917;2;106385.75;111998.88;-5613.130000000005
2145;589;33;51039.7;56226.08;-5186.380000000005
9138;995;41;110770.0;104592.51;6177.490000000005
9650;764;116;9786.9;10303.36;-516.460000000001
6247;678;24;116161.0;104616.4;11544.600000000006
8021;811;58;1033833.7;1088346.4;-54512.69999999995
5910;825;22;187400.8;197287.15;-9886.350000000006
1576;997;129;26130.0;26132.88;-2.8800000000010186
3546;995;41;106000.0;95084.1;10915.899999999994
2837;980;148;19142.0;19144.52;-2.5200000000004366
2522;602;139;17596.85;18525.0;-928.1500000000015
2010;845;23;167679.0;167698.65;-19.64999999999418
129;607;82;567974.0;567684.15;289.8499999999767
4082;926;130;58017.0;58024.119999999995;-7.119999999995343
7198;784;113;48345.0;45525.259999999995;2819.7400000000052
8874;905;30;322479.0;332401.4;-9922.400000000023
8825;1000;150;18760.6;19750.199999999997;-989.5999999999985
7246;982;85;462944.0;463000.92000000004;-56.92000000004191
9074;637;6;123520.9;126491.53;-2970.6300000000047
5661;951;38;132306.0;132322.05;-16.04999999998836
4271;811;58;930449.95;979511.76;-49061.810000000056
3543;696;63;699788.0;699871.3;-83.30000000004657
2816;696;63;1728477.5;1819665.3800000001;-91187.88000000012
1120;986;32;12502.0;12554.98;-52.97999999999956
7161;975;65;102231.0;102111.64;119.36000000000058
7468;816;128;27904.0;27907.32;-3.319999999999709
4470;858;27;94115.55;95579.16;-1463.6100000000006
3953;976;36;193242.35;198291.96;-5049.609999999986
5773;922;97;1028546.95;1031485.44;-2938.4899999999907
440;366;83;808823.0;809102.76;-279.7600000000093
8;985;25;34560.05;36383.850000000006;-1823.800000000003
1818;644;99;536333.0;574696.85;-38363.84999999998
8229;906;120;23746.2;25765.2;-2019.0
8992;911;74;432793.0;429918.5;2874.5
8777;764;116;23180.0;23182.56;-2.5600000000013097
8501;900;14;442266.8;465596.68999999994;-23329.889999999956
8312;817;111;48851.85;51428.520000000004;-2576.6700000000055
9048;906;120;26714.0;28985.850000000002;-2271.850000000002
8267;964;112;17448.0;17449.68;-1.680000000000291
8241;700;86;533082.05;561202.8;-28120.75
8085;993;109;1245.0;1212.38;32.61999999999989
2544;800;67;1059495.1;1115388.04;-55892.939999999944
4340;607;82;309804.0;309645.9;158.09999999997672
4246;984;4;28915.15;30440.52;-1525.369999999999
2765;886;35;156828.85;165102.3;-8273.449999999983
2268;892;62;1359552.6;1386299.74;-26747.139999999898
1011;816;128;27904.0;27907.32;-3.319999999999709
604;320;72;946813.7;1266253.1;-319439.40000000014
470;778;55;1539821.0;1540016.52;-195.52000000001863
6716;678;24;22070.4;20923.28;1147.1200000000026
8859;845;23;159295.05;167698.65;-8403.600000000006
8751;987;115;7890.7;8307.0;-416.3000000000002
7995;771;146;2356.0;2297.25;58.75
6518;808;75;65537.0;65827.84;-290.8399999999965
2938;989;60;1522515.0;1522703.0;-188.0
3121;1005;132;4689.0;4689.54;-0.5399999999999636
2262;981;28;71293.0;71301.65;-8.64999999999418
498;662;20;380793.25;417453.27;-36660.02000000002
3845;918;143;37931.6;39932.81999999999;-2001.219999999994
4595;981;28;71293.0;71301.65;-8.64999999999418
3497;1005;132;1484.85;1563.18;-78.33000000000015
2690;948;5;67456.65;71015.58;-3558.9300000000076
1502;965;8;4734.8;5202.69;-467.8899999999994
7129;789;42;11986.0;11987.24;-1.2399999999997817
456;738;43;266736.25;280804.8;-14068.549999999988
289;808;75;262147.0;263311.36;-1164.359999999986
104;678;24;242776.3;230156.08;12620.220000000001
1214;845;23;116816.75;122979.01;-6162.259999999995
9334;862;57;789957.3;831612.81;-41655.51000000001
7679;602;139;13536.55;14250.0;-713.4500000000007
3939;589;33;95700.15;105423.90000000001;-9723.750000000015
4791;969;141;40884.2;43041.15;-2156.9500000000044
1856;855;95;907505.0;907605.14;-100.14000000001397
1666;940;53;107350.0;107363.64;-13.639999999999418
2215;987;115;4153.0;4153.5;-0.5
7111;850;80;1473151.7;1550831.4;-77679.69999999995
9124;762;26;114932.9;120996.47;-6063.570000000007
8850;902;94;503272.95;529823.19;-26550.239999999932
8558;724;13;7359.65;7747.92;-388.27000000000044
7328;914;69;215008.75;226352.8;-11344.049999999988
5941;894;48;83997.1;93122.52;-9125.419999999998
1221;320;72;378726.05;506501.24;-127775.19
4962;981;28;99810.0;99822.31;-12.309999999997672
4693;1002;124;22620.0;19800.420000000002;2819.579999999998
3758;784;113;12525.75;12415.98;109.77000000000044
3749;842;117;15591.4;17129.68;-1538.2800000000007
1824;320;72;99665.0;126625.31;-26960.309999999998
5422;802;3;126339.0;126353.5;-14.5
6378;801;12;5452.0;5452.98;-0.9799999999995634
9303;929;96;423725.0;423778.26;-53.26000000000931
9143;981;28;121910.65;128342.97;-6432.320000000007
9061;961;31;107680.0;107693.68999999999;-13.689999999987776
7709;844;145;60898.0;60905.03999999999;-7.039999999993597
7618;599;126;7629.45;8032.08;-402.6300000000001
7467;904;119;45581.0;47532.1;-1951.0999999999985
5641;873;73;1904027.05;2004470.44;-100443.3899999999
836;942;50;96409.8;101496.78;-5086.979999999996
3726;898;45;69326.0;69333.81;-7.809999999997672
2164;972;135;21871.85;22466.36;-594.510000000002
1756;599;126;10708.0;10709.44;-1.4400000000005093
1743;774;76;281576.2;265042.12;16534.080000000016
1498;921;127;8831.2;8856.66;-25.459999999999127
1157;873;73;1088015.05;1145411.68;-57396.62999999989
5163;825;22;394529.0;394574.3;-45.29999999998836
7885;982;85;476446.85;501584.3300000001;-25137.480000000098
6820;749;81;696246.45;738157.74;-41911.29000000004
8927;971;52;169245.35;171919.28;-2673.929999999993
3960;751;123;2638.15;2823.27;-185.1199999999999
3397;965;8;9469.6;10405.38;-935.7799999999988
5481;595;39;88898.0;88907.97;-9.970000000001164
76;1001;18;353413.3;364657.72;-11244.419999999984
2814;972;135;12498.2;12837.92;-339.71999999999935
3828;971;52;26037.6;26449.12;-411.52000000000044
4650;602;139;9475.3;9975.0;-499.7000000000007
5009;458;47;67353.0;69119.49;-1766.4900000000052
5572;863;56;85978.0;85987.26;-9.259999999994761
6274;976;36;128827.6;132194.63999999998;-3367.039999999979
6639;904;119;24744.65;27161.2;-2416.5499999999993
7853;994;51;962385.0;863277.4500000001;99107.54999999993
7197;842;117;46774.2;51389.04;-4614.840000000004
8561;984;4;23673.0;23675.960000000003;-2.960000000002765
9323;902;94;366758.0;366800.67;-42.6699999999837
9248;844;145;47848.0;47853.96;-5.959999999999127
9660;774;76;1126306.7;1060168.48;66138.21999999997
9832;997;129;31028.9;32666.100000000002;-1637.2000000000007
9842;778;55;731414.5;770008.26;-38593.76000000001
7191;948;5;236690.0;236718.6;-28.60000000000582
9509;652;140;29778.7;33356.6;-3577.899999999998
6759;1013;31;66265.0;58561.92;7703.080000000002
7880;936;78;1095854.0;1095991.1099999999;-137.10999999986961
4689;784;113;16701.0;16554.64;146.36000000000058
776;854;89;298976.4;314747.76;-15771.359999999986
2195;934;131;10984.85;11531.16;-546.3099999999995
2358;800;67;733495.95;772191.72;-38695.77000000002
3756;724;13;100712.0;100722.96;-10.960000000006403
1749;644;99;305710.0;344818.11;-39108.109999999986
4155;850;80;646119.0;646179.75;-60.75
5016;894;48;162100.0;170724.62;-8624.619999999995
4206;933;88;137758.55;135198.96;2559.5899999999965
4626;1010;14;71622.0;69962.48;1659.520000000004
4135;783;9;555877.0;555943.64;-66.64000000001397
6858;973;84;173696.0;169495.44;4200.559999999998
9933;674;100;418401.0;418448.6;-47.59999999997672
9910;968;136;16873.9;17763.48;-889.5799999999981
9593;832;70;65275.45;68724.14;-3448.6900000000023
8369;897;125;17010.0;17012.4;-2.400000000001455
8191;599;126;29448.0;29450.960000000003;-2.960000000002765
7594;764;116;14680.35;15455.04;-774.6900000000005
6179;921;127;4415.6;4428.33;-12.729999999999563
7567;861;7;253744.0;253772.47999999998;-28.479999999981374
5428;827;147;6060.0;6060.82;-0.819999999999709
4491;989;60;543755.0;543822.5;-67.5
3878;764;116;12234.1;12879.2;-645.1000000000004
3236;836;103;10735.0;10736.28;-1.2800000000006548
3030;992;133;28391.0;28174.05;216.95000000000073
1697;1004;110;21337.0;19860.21;1476.7900000000009
1447;973;84;453779.85;466112.46;-12332.610000000044
1413;918;143;31055.0;31058.859999999997;-3.859999999996944
5498;778;55;1209859.0;1210012.98;-153.97999999998137
9597;845;23;78250.0;78259.37;-9.369999999995343
7209;995;41;74200.0;66558.87;7641.130000000005
5149;914;69;215008.75;226352.8;-11344.049999999988
4883;992;133;28391.0;28174.05;216.95000000000073
4393;700;86;1066164.1;1122405.6;-56241.5
2405;862;57;1692766.05;1782027.45;-89261.3999999999
863;902;94;309706.65;326045.04;-16338.389999999956
752;885;149;3316.45;3491.25;-174.80000000000018
53;985;25;145518.0;145535.40000000002;-17.400000000023283
3630;905;30;398260.9;432121.82;-33860.919999999984
7084;1009;112;13086.0;12764.82;321.1800000000003
9982;999;90;826567.45;870176.7799999999;-43609.32999999996
8741;873;73;816012.0;859058.76;-43046.76000000001
8459;982;85;115736.0;115750.23000000001;-14.230000000010477
8182;987;115;4153.0;4153.5;-0.5
5506;969;141;19127.0;19129.4;-2.400000000001455
88;827;147;15150.0;15152.05;-2.0499999999992724
4629;827;147;45451.0;45456.149999999994;-5.149999999994179
